id,title,subTitle,url,modelNumber,colourVariations,image,priceData,ratingCount,rating,isPrimeAvailable,wishlistEligible
KZ6706,Handball Spezial Shoes,Originals,https://www.adidas.com/us/handball-spezial-shoes/KZ6706.html,BTP23,"['KZ6706', 'BD7632', 'BD7633', 'DB3021', 'IF7086', 'IF7087', 'IG6191', 'IG6192', 'IH6506', 'IH6507', 'IH6508', 'IH6568', 'IH6569', 'IH6586', 'IH6588', 'IH6592', 'IH6594', 'IH6597', 'IH6598', 'IH6617', 'IH6618', 'IH9668', 'IH9672', 'IH9760', 'KH9051', 'KI8580', 'KI8685', 'KI8686', 'KI8687', 'KJ2399', 'KJ2401', 'KJ7413', 'KJ7414', 'KJ7415', 'KJ9876', 'KJ9883', 'KJ9884', 'KJ9956', 'KJ9957', 'KJ9958', 'KJ9962', 'KJ9963', 'KJ9964', 'KJ9968', 'KJ9969', 'KJ9974', 'KJ9975', 'KK1153', 'KK2692', 'KK2693', 'KK2694', 'KK4232', 'KK4242', 'KK4860', 'KK4867', 'KZ6702', 'KZ6703', 'KZ6704', 'KZ6705', 'KZ6707', 'KZ6712']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/aa0a0876f0d440eda5741d4f64e8e63d_9366/Handball_Spezial_Shoes_Blue_KZ6706_00_plp_standard.jpg","{'prices': [{'type': 'original', 'value': 110, 'valueNoVat': 110}], 'isSoldOut': False}",9789,4.8179,True,True
KJ7413,HANDBALL SPEZIAL SHOES,Originals,https://www.adidas.com/us/handball-spezial-shoes/KJ7413.html,BTP23,"['KJ7413', 'BD7632', 'BD7633', 'DB3021', 'IF7086', 'IF7087', 'IG6191', 'IG6192', 'IH6506', 'IH6507', 'IH6508', 'IH6568', 'IH6569', 'IH6586', 'IH6588', 'IH6592', 'IH6594', 'IH6597', 'IH6598', 'IH6617', 'IH6618', 'IH9668', 'IH9672', 'IH9760', 'KH9051', 'KI8580', 'KI8685', 'KI8686', 'KI8687', 'KJ2399', 'KJ2401', 'KJ7414', 'KJ7415', 'KJ9876', 'KJ9883', 'KJ9884', 'KJ9956', 'KJ9957', 'KJ9958', 'KJ9962', 'KJ9963', 'KJ9964', 'KJ9968', 'KJ9969', 'KJ9974', 'KJ9975', 'KK1153', 'KK2692', 'KK2693', 'KK2694', 'KK4232', 'KK4242', 'KK4860', 'KK4867', 'KZ6702', 'KZ6703', 'KZ6704', 'KZ6705', 'KZ6706', 'KZ6707', 'KZ6712']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/e3fa2157eda6449ea8f6044f857bb741_9366/HANDBALL_SPEZIAL_SHOES_Green_KJ7413_00_plp_standard.jpg","{'prices': [{'type': 'original', 'value': 110, 'valueNoVat': 110}], 'isSoldOut': False}",9789,4.8179,True,True
KK2900,ADISTAR XLG 2.0 SHOES,Originals,https://www.adidas.com/us/adistar-xlg-2.0-shoes/KK2900.html,ORC52,"['KK2900', 'HQ7468', 'HQ7551', 'HQ7552', 'HQ7553', 'HQ7554', 'HQ7555', 'KI4505', 'KI4506', 'KJ7895', 'KK2895', 'KK2896', 'KK2899', 'KZ9011', 'KZ9155', 'KZ9160', 'LA1813']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/ba23844cafc745528a2912cb3af9dafa_9366/ADISTAR_XLG_2.0_SHOES_White_KK2900_00_plp_standard.jpg","{'prices': [{'type': 'original', 'value': 150, 'valueNoVat': 150}], 'isSoldOut': False}",273,4.7473,,True
KZ9958,HYPERBOOST EDGE M Shoes,Men Performance,https://www.adidas.com/us/hyperboost-edge-m-shoes/KZ9958.html,OQQ28,"['KZ9958', 'KH8128', 'KI0358', 'KI1911', 'KI1912', 'KI1913', 'KI4392', 'KI4393', 'KI4398', 'KI4401', 'KI4402', 'KI4413', 'KK0288', 'KK0289']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/f5d151acbfd64c7e95228bc08033d714_9366/HYPERBOOST_EDGE_M_Shoes_Green_KZ9958_00_plp_standard.jpg","{'prices': [{'type': 'original', 'value': 200, 'valueNoVat': 200}], 'isSoldOut': False}",661,4.6566,,True
JI4355,Daily 4.0 Shoes,Sportswear,https://www.adidas.com/us/daily-4.0-shoes/JI4355.html,NIZ90,"['JI4355', 'IF4492', 'IF4493', 'IF4494', 'IF4496', 'IF4503', 'IF4504', 'IF4505', 'IH1591', 'JH6930', 'JI4352', 'JI4354', 'KJ4670', 'KJ4671']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/ab80fdd9c3fa429c9f4d03310c1f4491_9366/Daily_4.0_Shoes_Black_JI4355_00_plp_standard.jpg","{'prices': [{'type': 'sale', 'value': 49, 'valueNoVat': 49}, {'type': 'original', 'value': 70, 'valueNoVat': 70, 'discountPercentage': -30}], 'isSoldOut': False}",1339,4.7043,True,True
IG6192,Handball Spezial Shoes,Originals,https://www.adidas.com/us/handball-spezial-shoes/IG6192.html,BTP23,"['IG6192', 'BD7632', 'BD7633', 'DB3021', 'IF7086', 'IF7087', 'IG6191', 'IH6506', 'IH6507', 'IH6508', 'IH6568', 'IH6569', 'IH6586', 'IH6588', 'IH6592', 'IH6594', 'IH6597', 'IH6598', 'IH6617', 'IH6618', 'IH9668', 'IH9672', 'IH9760', 'KH9051', 'KI8580', 'KI8685', 'KI8686', 'KI8687', 'KJ2399', 'KJ2401', 'KJ7413', 'KJ7414', 'KJ7415', 'KJ9876', 'KJ9883', 'KJ9884', 'KJ9956', 'KJ9957', 'KJ9958', 'KJ9962', 'KJ9963', 'KJ9964', 'KJ9968', 'KJ9969', 'KJ9974', 'KJ9975', 'KK1153', 'KK2692', 'KK2693', 'KK2694', 'KK4232', 'KK4242', 'KK4860', 'KK4867', 'KZ6702', 'KZ6703', 'KZ6704', 'KZ6705', 'KZ6706', 'KZ6707', 'KZ6712']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/0f8317e5d94441ae805eda67b3f6ac6b_9366/Handball_Spezial_Shoes_Green_IG6192_00_plp_standard.jpg","{'prices': [{'type': 'original', 'value': 110, 'valueNoVat': 110}], 'isSoldOut': False}",9789,4.8179,True,True
KJ5067,LITE RACER ADAPT 8.0 WIDE SHOES,Men Sportswear,https://www.adidas.com/us/lite-racer-adapt-8.0-wide-shoes/KJ5067.html,OSK83,"['KJ5067', 'KJ5062', 'KJ5069', 'KJ5070', 'KJ5071', 'KJ5072', 'KJ5073', 'KJ5075']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/083947322224404288a7617b89b21c4d_9366/LITE_RACER_ADAPT_8.0_WIDE_SHOES_Grey_KJ5067_HM1.jpg","{'prices': [{'type': 'sale', 'value': 49, 'valueNoVat': 49}, {'type': 'original', 'value': 70, 'valueNoVat': 70, 'discountPercentage': -30}], 'isSoldOut': False}",45,4.5333,True,True
KZ6845,Adizero Pacer Shoes,Men Performance,https://www.adidas.com/us/adizero-pacer-shoes/KZ6845.html,ORB66,"['KZ6845', 'KZ6846', 'KZ6847', 'KZ6848', 'KZ6849', 'KZ6850', 'KZ6851']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/e0be1e0d13ca4a8a8d41b33293b8dbae_9366/Adizero_Pacer_Shoes_Blue_KZ6845_00_plp_standard.jpg","{'prices': [{'type': 'original', 'value': 80, 'valueNoVat': 80}], 'isSoldOut': False}",88,4.5683,,True
KH8484,BW ARMY SHOES,Originals,https://www.adidas.com/us/bw-army-shoes/KH8484.html,ORU97,"['KH8484', 'HQ9264', 'HQ9265', 'KK2711', 'KK2713', 'KK2801', 'KK2802', 'KK5026', 'KK5028', 'LA3396', 'LB5654']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/496534a7cc1e49e59fb31a6851976175_9366/BW_ARMY_SHOES_Black_KH8484_00_plp_standard.jpg","{'prices': [{'type': 'original', 'value': 120, 'valueNoVat': 120}], 'isSoldOut': False}",195,4.7282,,True
KI9679,Cloudfoam Cuxxion Sock Shoes,Men Sportswear,https://www.adidas.com/us/cloudfoam-cuxxion-sock-shoes/KI9679.html,OND96,"['KI9679', 'HP3454', 'HP3456', 'JS2425', 'KI9681']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/06e5a1ae7bd24c55982b511d68a8af26_9366/Cloudfoam_Cuxxion_Sock_Shoes_Brown_KI9679_00_plp_standard.jpg","{'prices': [{'type': 'original', 'value': 70, 'valueNoVat': 70}], 'isSoldOut': False}",94,4.6596,True,True
KI3381,Adizero EVO SL Shoes,Men Performance,https://www.adidas.com/us/adizero-evo-sl-shoes/KI3381.html,NRW94,"['KI3381', 'JH6206', 'JP7149', 'JR3419', 'JS4487', 'JS4494', 'JS4495', 'KH9575', 'KH9576', 'KH9578', 'KH9579', 'KH9604', 'KH9858', 'KI3946', 'KI4803', 'KI6923', 'KI9542', 'KI9873', 'KI9874', 'KJ1959', 'KJ8336', 'KJ9664']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/8a94df95d59e4c63870ec3122d338f3b_9366/Adizero_EVO_SL_Shoes_Silver_KI3381_HM1.jpg","{'prices': [{'type': 'sale', 'value': 120, 'valueNoVat': 120}, {'type': 'original', 'value': 150, 'valueNoVat': 150, 'discountPercentage': -20}], 'isSoldOut': False}",6528,4.7407,True,True
KJ4980,BARREDA DECODE SHOES,Men Sportswear,https://www.adidas.com/us/barreda-decode-shoes/KJ4980.html,ORL90,[],"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/f21802bc439c4dc0a7b6eaa2a14eebae_9366/BARREDA_DECODE_SHOES_Brown_KJ4980_00_plp_standard.jpg","{'prices': [{'type': 'original', 'value': 85, 'valueNoVat': 85}], 'isSoldOut': False}",17,4.8824,,True
KK5028,BW ARMY SHOES,Originals,https://www.adidas.com/us/bw-army-shoes/KK5028.html,ORU97,"['KK5028', 'HQ9264', 'HQ9265', 'KH8484', 'KK2711', 'KK2713', 'KK2801', 'KK2802', 'KK5026', 'LA3396', 'LB5654']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/586090cfdea140eca63f7c94f90d44ee_9366/BW_ARMY_SHOES_Blue_KK5028_00_plp_standard.jpg","{'prices': [{'type': 'original', 'value': 120, 'valueNoVat': 120}], 'isSoldOut': False}",195,4.7282,True,True
JR8527,Kaptir 4.0 Shoes,Men Sportswear,https://www.adidas.com/us/kaptir-4.0-shoes/JR8527.html,NNU49,"['JR8527', 'JR7190', 'JR8480', 'JR8529']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/85fdaaf84a6f4d6981fd8d850b21128f_9366/Kaptir_4.0_Shoes_White_JR8527_00_plp_standard.jpg","{'prices': [{'type': 'sale', 'value': 81, 'valueNoVat': 81}, {'type': 'original', 'value': 90, 'valueNoVat': 90, 'discountPercentage': -10}], 'isSoldOut': False}",266,4.6918,True,True
KJ9969,HANDBALL SPEZIAL SHOES,Originals,https://www.adidas.com/us/handball-spezial-shoes/KJ9969.html,BTP23,"['KJ9969', 'BD7632', 'BD7633', 'DB3021', 'IF7086', 'IF7087', 'IG6191', 'IG6192', 'IH6506', 'IH6507', 'IH6508', 'IH6568', 'IH6569', 'IH6586', 'IH6588', 'IH6592', 'IH6594', 'IH6597', 'IH6598', 'IH6617', 'IH6618', 'IH9668', 'IH9672', 'IH9760', 'KH9051', 'KI8580', 'KI8685', 'KI8686', 'KI8687', 'KJ2399', 'KJ2401', 'KJ7413', 'KJ7414', 'KJ7415', 'KJ9876', 'KJ9883', 'KJ9884', 'KJ9956', 'KJ9957', 'KJ9958', 'KJ9962', 'KJ9963', 'KJ9964', 'KJ9968', 'KJ9974', 'KJ9975', 'KK1153', 'KK2692', 'KK2693', 'KK2694', 'KK4232', 'KK4242', 'KK4860', 'KK4867', 'KZ6702', 'KZ6703', 'KZ6704', 'KZ6705', 'KZ6706', 'KZ6707', 'KZ6712']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/30c7284ee388479cbffd8144f8c0865a_9366/HANDBALL_SPEZIAL_SHOES_White_KJ9969_00_plp_standard.jpg","{'prices': [{'type': 'original', 'value': 120, 'valueNoVat': 120}], 'isSoldOut': False}",9789,4.8179,True,True
JQ2626,Galaxy 7 Running Shoes,Men Performance,https://www.adidas.com/us/galaxy-7-running-shoes/JQ2626.html,NKX11,"['JQ2626', 'ID8754', 'ID8757', 'ID8760', 'JP6600', 'JQ2620', 'JQ3323', 'JR4944']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/7788934349f443dc8e3f4b8993694db0_9366/Galaxy_7_Running_Shoes_Grey_JQ2626_HM1.jpg","{'prices': [{'type': 'sale', 'value': 54, 'valueNoVat': 54}, {'type': 'original', 'value': 60, 'valueNoVat': 60, 'discountPercentage': -10}], 'isSoldOut': False}",3513,4.6678,True,True
KJ5118,SUPERSTAR ADV Shoes,Men Originals,https://www.adidas.com/us/superstar-adv-shoes/KJ5118.html,OSH19,"['KJ5118', 'GW6930', 'GW6931', 'KI5141', 'KI5142', 'KJ5112', 'KJ5113', 'KJ5120', 'KZ8893']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/33ee0ffe7053442eb711bd71821144fa_9366/SUPERSTAR_ADV_Shoes_Red_KJ5118_00_plp_standard.jpg","{'prices': [{'type': 'original', 'value': 100, 'valueNoVat': 100}], 'isSoldOut': False}",154,4.8247,True,True
JR9087,Terrex Anylander Rain.Rdy Hiking Shoes,Men TERREX,https://www.adidas.com/us/terrex-anylander-rain.rdy-hiking-shoes/JR9087.html,NJM58,"['JR9087', 'ID0901', 'ID5487', 'IH3547', 'JQ1595', 'KJ0863']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/e964a2ec778347528896532adfa98dbe_9366/Terrex_Anylander_Rain.Rdy_Hiking_Shoes_Green_JR9087_HM1.jpg","{'prices': [{'type': 'original', 'value': 85, 'valueNoVat': 85}], 'isSoldOut': False}",449,4.5947,,True
KH9604,Adizero EVO SL Shoes,Men Performance,https://www.adidas.com/us/adizero-evo-sl-shoes/KH9604.html,NRW94,"['KH9604', 'JH6206', 'JP7149', 'JR3419', 'JS4487', 'JS4494', 'JS4495', 'KH9575', 'KH9576', 'KH9578', 'KH9579', 'KH9858', 'KI3381', 'KI3946', 'KI4803', 'KI6923', 'KI9542', 'KI9873', 'KI9874', 'KJ1959', 'KJ8336', 'KJ9664']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/86908c0039f846b0ab990530245935b9_9366/Adizero_EVO_SL_Shoes_Grey_KH9604_00_plp_standard.jpg","{'prices': [{'type': 'original', 'value': 150, 'valueNoVat': 150}], 'isSoldOut': False}",6528,4.7407,True,True
KZ6704,Handball Spezial Shoes,Originals,https://www.adidas.com/us/handball-spezial-shoes/KZ6704.html,BTP23,"['KZ6704', 'BD7632', 'BD7633', 'DB3021', 'IF7086', 'IF7087', 'IG6191', 'IG6192', 'IH6506', 'IH6507', 'IH6508', 'IH6568', 'IH6569', 'IH6586', 'IH6588', 'IH6592', 'IH6594', 'IH6597', 'IH6598', 'IH6617', 'IH6618', 'IH9668', 'IH9672', 'IH9760', 'KH9051', 'KI8580', 'KI8685', 'KI8686', 'KI8687', 'KJ2399', 'KJ2401', 'KJ7413', 'KJ7414', 'KJ7415', 'KJ9876', 'KJ9883', 'KJ9884', 'KJ9956', 'KJ9957', 'KJ9958', 'KJ9962', 'KJ9963', 'KJ9964', 'KJ9968', 'KJ9969', 'KJ9974', 'KJ9975', 'KK1153', 'KK2692', 'KK2693', 'KK2694', 'KK4232', 'KK4242', 'KK4860', 'KK4867', 'KZ6702', 'KZ6703', 'KZ6705', 'KZ6706', 'KZ6707', 'KZ6712']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/79fa6be2604d43d7bc2e210eff654c7b_9366/Handball_Spezial_Shoes_Brown_KZ6704_00_plp_standard.jpg","{'prices': [{'type': 'original', 'value': 110, 'valueNoVat': 110}], 'isSoldOut': False}",9789,4.8179,True,True
KH9858,Adizero EVO SL Shoes,Men Performance,https://www.adidas.com/us/adizero-evo-sl-shoes/KH9858.html,NRW94,"['KH9858', 'JH6206', 'JP7149', 'JR3419', 'JS4487', 'JS4494', 'JS4495', 'KH9575', 'KH9576', 'KH9578', 'KH9579', 'KH9604', 'KI3381', 'KI3946', 'KI4803', 'KI6923', 'KI9542', 'KI9873', 'KI9874', 'KJ1959', 'KJ8336', 'KJ9664']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/5462391d3b5c4987a0e0ded07d44601a_9366/Adizero_EVO_SL_Shoes_Black_KH9858_HM1.jpg","{'prices': [{'type': 'original', 'value': 150, 'valueNoVat': 150}], 'isSoldOut': False}",6528,4.7407,True,True
JP7149,Adizero EVO SL Shoes,Men Performance,https://www.adidas.com/us/adizero-evo-sl-shoes/JP7149.html,NRW94,"['JP7149', 'JH6206', 'JR3419', 'JS4487', 'JS4494', 'JS4495', 'KH9575', 'KH9576', 'KH9578', 'KH9579', 'KH9604', 'KH9858', 'KI3381', 'KI3946', 'KI4803', 'KI6923', 'KI9542', 'KI9873', 'KI9874', 'KJ1959', 'KJ8336', 'KJ9664']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/b8d2e6f0cdd940f6bb2988cb68ee5bf0_9366/Adizero_EVO_SL_Shoes_Black_JP7149_HM1.jpg","{'prices': [{'type': 'original', 'value': 150, 'valueNoVat': 150}], 'isSoldOut': False}",6528,4.7407,True,True
IH6106,Response Runner Shoes,Performance,https://www.adidas.com/us/response-runner-shoes/IH6106.html,NJG40,"['IH6106', 'IH6100', 'IH6102', 'IH6103', 'JR8058']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/d389c4bdaba841bb80a6f5b60be7e3c1_9366/Response_Runner_Shoes_White_IH6106_00_plp_standard.jpg","{'prices': [{'type': 'sale', 'value': 45, 'valueNoVat': 45}, {'type': 'original', 'value': 50, 'valueNoVat': 50, 'discountPercentage': -10}], 'isSoldOut': False}",267,4.6368,True,True
IG6191,Handball Spezial Shoes,Originals,https://www.adidas.com/us/handball-spezial-shoes/IG6191.html,BTP23,"['IG6191', 'BD7632', 'BD7633', 'DB3021', 'IF7086', 'IF7087', 'IG6192', 'IH6506', 'IH6507', 'IH6508', 'IH6568', 'IH6569', 'IH6586', 'IH6588', 'IH6592', 'IH6594', 'IH6597', 'IH6598', 'IH6617', 'IH6618', 'IH9668', 'IH9672', 'IH9760', 'KH9051', 'KI8580', 'KI8685', 'KI8686', 'KI8687', 'KJ2399', 'KJ2401', 'KJ7413', 'KJ7414', 'KJ7415', 'KJ9876', 'KJ9883', 'KJ9884', 'KJ9956', 'KJ9957', 'KJ9958', 'KJ9962', 'KJ9963', 'KJ9964', 'KJ9968', 'KJ9969', 'KJ9974', 'KJ9975', 'KK1153', 'KK2692', 'KK2693', 'KK2694', 'KK4232', 'KK4242', 'KK4860', 'KK4867', 'KZ6702', 'KZ6703', 'KZ6704', 'KZ6705', 'KZ6706', 'KZ6707', 'KZ6712']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/3676292c5bdf45c59c04053aa3f1724d_9366/Handball_Spezial_Shoes_Red_IG6191_00_plp_standard.jpg","{'prices': [{'type': 'original', 'value': 110, 'valueNoVat': 110}], 'isSoldOut': False}",9789,4.8179,True,True
KJ0863,Terrex Anylander Rain.Rdy Hiking Shoes,Men TERREX,https://www.adidas.com/us/terrex-anylander-rain.rdy-hiking-shoes/KJ0863.html,NJM58,"['KJ0863', 'ID0901', 'ID5487', 'IH3547', 'JQ1595', 'JR9087']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/cb736e0291674ec7b97f3a3027c03475_9366/Terrex_Anylander_Rain.Rdy_Hiking_Shoes_Brown_KJ0863_HM1.jpg","{'prices': [{'type': 'original', 'value': 85, 'valueNoVat': 85}], 'isSoldOut': False}",449,4.5947,,True
KK2333,SAMBA OG SHOES,Originals,https://www.adidas.com/us/samba-og-shoes/KK2333.html,SAMBAU2312,"['KK2333', 'B75806', 'B75807', 'HP3551', 'HQ4950', 'HQ4951', 'ID1481', 'IE3438', 'IH4388', 'IH4389', 'IH6813', 'IH6815', 'IH6816', 'IH6827', 'IH6828', 'IH6829', 'JR0882', 'JR0910', 'JR0911', 'JS3832', 'KJ2382', 'KJ2788', 'KJ9995', 'KJ9997', 'KK2266', 'KK2267', 'KK2268', 'KK2272', 'KK2273', 'KK2274', 'KK2277', 'KK2278', 'KK2279', 'KK2280', 'KK2329', 'KK2330', 'KK2331', 'KK2332', 'KK3271', 'KK3273', 'KK3274', 'KK3275', 'KZ6720', 'LA3984']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/fd471be7e55a43cf83fc646ca54029dc_9366/SAMBA_OG_SHOES_Beige_KK2333_00_plp_standard.jpg","{'prices': [{'type': 'original', 'value': 110, 'valueNoVat': 110}], 'isSoldOut': False}",3269,4.8107,True,True
KK3275,SAMBA OG SHOES,Originals,https://www.adidas.com/us/samba-og-shoes/KK3275.html,SAMBAU2312,"['KK3275', 'B75806', 'B75807', 'HP3551', 'HQ4950', 'HQ4951', 'ID1481', 'IE3438', 'IH4388', 'IH4389', 'IH6813', 'IH6815', 'IH6816', 'IH6827', 'IH6828', 'IH6829', 'JR0882', 'JR0910', 'JR0911', 'JS3832', 'KJ2382', 'KJ2788', 'KJ9995', 'KJ9997', 'KK2266', 'KK2267', 'KK2268', 'KK2272', 'KK2273', 'KK2274', 'KK2277', 'KK2278', 'KK2279', 'KK2280', 'KK2329', 'KK2330', 'KK2331', 'KK2332', 'KK2333', 'KK3271', 'KK3273', 'KK3274', 'KZ6720', 'LA3984']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/4211394030b6477880dfb89ef2e87378_9366/SAMBA_OG_SHOES_Green_KK3275_00_plp_standard.jpg","{'prices': [{'type': 'original', 'value': 110, 'valueNoVat': 110}], 'isSoldOut': False}",3269,4.8107,True,True
KK3274,SAMBA OG SHOES,Originals,https://www.adidas.com/us/samba-og-shoes/KK3274.html,SAMBAU2312,"['KK3274', 'B75806', 'B75807', 'HP3551', 'HQ4950', 'HQ4951', 'ID1481', 'IE3438', 'IH4388', 'IH4389', 'IH6813', 'IH6815', 'IH6816', 'IH6827', 'IH6828', 'IH6829', 'JR0882', 'JR0910', 'JR0911', 'JS3832', 'KJ2382', 'KJ2788', 'KJ9995', 'KJ9997', 'KK2266', 'KK2267', 'KK2268', 'KK2272', 'KK2273', 'KK2274', 'KK2277', 'KK2278', 'KK2279', 'KK2280', 'KK2329', 'KK2330', 'KK2331', 'KK2332', 'KK2333', 'KK3271', 'KK3273', 'KK3275', 'KZ6720', 'LA3984']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/145168edf4394ebda5ef45fc62903dfe_9366/SAMBA_OG_SHOES_Grey_KK3274_00_plp_standard.jpg","{'prices': [{'type': 'original', 'value': 110, 'valueNoVat': 110}], 'isSoldOut': False}",3269,4.8107,True,True
KJ5072,LITE RACER ADAPT 8.0 WIDE SHOES,Men Sportswear,https://www.adidas.com/us/lite-racer-adapt-8.0-wide-shoes/KJ5072.html,OSK83,"['KJ5072', 'KJ5062', 'KJ5067', 'KJ5069', 'KJ5070', 'KJ5071', 'KJ5073', 'KJ5075']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/3b4e8221339a475a97f0072fe95f8b2c_9366/LITE_RACER_ADAPT_8.0_WIDE_SHOES_Green_KJ5072_00_plp_standard.jpg","{'prices': [{'type': 'sale', 'value': 49, 'valueNoVat': 49}, {'type': 'original', 'value': 70, 'valueNoVat': 70, 'discountPercentage': -30}], 'isSoldOut': False}",45,4.5333,True,True
KZ6848,Adizero Pacer Shoes,Men Performance,https://www.adidas.com/us/adizero-pacer-shoes/KZ6848.html,ORB66,"['KZ6848', 'KZ6845', 'KZ6846', 'KZ6847', 'KZ6849', 'KZ6850', 'KZ6851']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/91633c29e80f4a7b999a46e5a974e1ad_9366/Adizero_Pacer_Shoes_Black_KZ6848_00_plp_standard.jpg","{'prices': [{'type': 'original', 'value': 80, 'valueNoVat': 80}], 'isSoldOut': False}",88,4.5683,True,True
H03472,Campus 00s Shoes,Originals,https://www.adidas.com/us/campus-00s-shoes/H03472.html,CAMPUSU1223,"['H03472', 'H03471', 'H03474', 'HQ8707', 'HQ8708', 'ID1435', 'IH4093', 'IH6724', 'JQ8356', 'JQ8357', 'JR7287', 'JR8163', 'KI0930', 'KI0931', 'KI0932']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/9e99f8ca0ad74b82bacbaf8700918cae_9366/Campus_00s_Shoes_Green_H03472_00_plp_standard.jpg","{'prices': [{'type': 'sale', 'value': 77, 'valueNoVat': 77}, {'type': 'original', 'value': 110, 'valueNoVat': 110, 'discountPercentage': -30}], 'isSoldOut': False}",1205,4.7859,True,True
KZ6702,HANDBALL SPEZIAL SHOES,Originals,https://www.adidas.com/us/handball-spezial-shoes/KZ6702.html,BTP23,"['KZ6702', 'BD7632', 'BD7633', 'DB3021', 'IF7086', 'IF7087', 'IG6191', 'IG6192', 'IH6506', 'IH6507', 'IH6508', 'IH6568', 'IH6569', 'IH6586', 'IH6588', 'IH6592', 'IH6594', 'IH6597', 'IH6598', 'IH6617', 'IH6618', 'IH9668', 'IH9672', 'IH9760', 'KH9051', 'KI8580', 'KI8685', 'KI8686', 'KI8687', 'KJ2399', 'KJ2401', 'KJ7413', 'KJ7414', 'KJ7415', 'KJ9876', 'KJ9883', 'KJ9884', 'KJ9956', 'KJ9957', 'KJ9958', 'KJ9962', 'KJ9963', 'KJ9964', 'KJ9968', 'KJ9969', 'KJ9974', 'KJ9975', 'KK1153', 'KK2692', 'KK2693', 'KK2694', 'KK4232', 'KK4242', 'KK4860', 'KK4867', 'KZ6703', 'KZ6704', 'KZ6705', 'KZ6706', 'KZ6707', 'KZ6712']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/a0cb817051564b928f72fd5d0d1e849c_9366/HANDBALL_SPEZIAL_SHOES_Brown_KZ6702_00_plp_standard.jpg","{'prices': [{'type': 'original', 'value': 120, 'valueNoVat': 120}], 'isSoldOut': False}",9789,4.8179,True,True
